measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,New York,Male,40 to 44,Ischemic heart disease,Rate,2017,200.708745092,241.617799457,166.92780234
Incidence,New York,Female,40 to 44,Ischemic heart disease,Rate,2017,82.5611563893,99.43150134809999,67.5024450134
Incidence,New York,Both,40 to 44,Ischemic heart disease,Rate,2017,140.373854795,167.302292412,116.37900977900001
Incidence,New York,Male,45 to 49,Ischemic heart disease,Number,2017,2134.84874787,2629.9657587,1663.13497908
Incidence,New York,Female,45 to 49,Ischemic heart disease,Number,2017,985.44246172,1219.15450392,777.602071202
Incidence,New York,Both,45 to 49,Ischemic heart disease,Number,2017,3120.29120959,3818.95236707,2456.91202011
Incidence,New York,Male,45 to 49,Ischemic heart disease,Percent,2017,0.000779718040945,0.00103247947177,0.000563606945219
Incidence,New York,Female,45 to 49,Ischemic heart disease,Percent,2017,0.000294972283501,0.000387056199981,0.00021012746397
Incidence,New York,Both,45 to 49,Ischemic heart disease,Percent,2017,0.000513084231588,0.000670640740864,0.000374747479213
Incidence,New York,Male,45 to 49,Ischemic heart disease,Rate,2017,338.811486857,417.389105423,263.948083285
Incidence,New York,Female,45 to 49,Ischemic heart disease,Rate,2017,148.30432796600002,183.476860816,117.02535366
Incidence,New York,Both,45 to 49,Ischemic heart disease,Rate,2017,241.028705326,294.997191899,189.785594847
Incidence,New York,Male,50 to 54,Ischemic heart disease,Number,2017,3463.33631599,4022.24707623,2954.43425945
Incidence,New York,Female,50 to 54,Ischemic heart disease,Number,2017,1642.20829438,1908.50530212,1386.04258673
Incidence,New York,Both,50 to 54,Ischemic heart disease,Number,2017,5105.54461037,5917.30665811,4428.4954383
Incidence,New York,Male,50 to 54,Ischemic heart disease,Percent,2017,0.00119195334653,0.00150792823472,0.000930993088947
Incidence,New York,Female,50 to 54,Ischemic heart disease,Percent,2017,0.000467501505772,0.000592277701436,0.000357000365843
Incidence,New York,Both,50 to 54,Ischemic heart disease,Percent,2017,0.000795189835505,0.00100039628186,0.000622066607157
Incidence,New York,Male,50 to 54,Ischemic heart disease,Rate,2017,518.893285308,602.6319159560001,442.647193122
Incidence,New York,Female,50 to 54,Ischemic heart disease,Rate,2017,231.750137102,269.330246924,195.599766853
Incidence,New York,Both,50 to 54,Ischemic heart disease,Rate,2017,371.026762374,430.01859720799996,321.824692575
Incidence,New York,Male,All Ages,Ischemic heart disease,Number,2017,44864.2814154,49193.7993746,41275.4831655
Incidence,New York,Female,All Ages,Ischemic heart disease,Number,2017,34092.3468067,37145.6715071,31362.5456733
Incidence,New York,Both,All Ages,Ischemic heart disease,Number,2017,78956.6282221,85727.7908346,72872.2490714
Incidence,New York,Male,All Ages,Ischemic heart disease,Percent,2017,0.000966489789917,0.00107883165192,0.000866644539271
Incidence,New York,Female,All Ages,Ischemic heart disease,Percent,2017,0.000630342402546,0.000703211817023,0.000567297014582
Incidence,New York,Both,All Ages,Ischemic heart disease,Percent,2017,0.000785533100217,0.000868037234905,0.000709285344876
Incidence,New York,Male,All Ages,Ischemic heart disease,Rate,2017,468.075472918,513.245953806,430.63302683300003
Incidence,New York,Female,All Ages,Ischemic heart disease,Rate,2017,335.506817307,365.554946826,308.642521478
Incidence,New York,Both,All Ages,Ischemic heart disease,Rate,2017,399.855588815,434.14640485399997,369.042811438
Incidence,New York,Male,<20 years,Ischemic heart disease,Number,2017,18.935991908,38.7367761486,5.68680705659
Incidence,New York,Female,<20 years,Ischemic heart disease,Number,2017,11.367981596,25.7439937218,0.801590779903
Incidence,New York,Both,<20 years,Ischemic heart disease,Number,2017,30.303973504,62.3963737757,8.67078114739
Incidence,New York,Male,<20 years,Ischemic heart disease,Percent,2017,1.49578018147e-06,3.04373681302e-06,4.38614565394e-07
Incidence,New York,Female,<20 years,Ischemic heart disease,Percent,2017,8.89586146061e-07,2.02681580345e-06,6.39855217061e-08
Incidence,New York,Both,<20 years,Ischemic heart disease,Percent,2017,1.19084034152e-06,2.47163624716e-06,3.27277014995e-07
Incidence,New York,Male,<20 years,Ischemic heart disease,Rate,2017,0.79675542696,1.6298980676200001,0.239279484615
Incidence,New York,Female,<20 years,Ischemic heart disease,Rate,2017,0.5004176652469999,1.13324860035,0.035285963755
Incidence,New York,Both,<20 years,Ischemic heart disease,Rate,2017,0.651931556057,1.34233766547,0.186535136882
Incidence,New York,Male,10 to 24,Ischemic heart disease,Number,2017,87.2404884185,136.256693181,50.5898467295
Incidence,New York,Female,10 to 24,Ischemic heart disease,Number,2017,47.0730757594,85.3135588588,19.038485711
Incidence,New York,Both,10 to 24,Ischemic heart disease,Number,2017,134.313564178,216.901750843,73.6466861665
Incidence,New York,Male,10 to 24,Ischemic heart disease,Percent,2017,1.00204191546e-05,1.59254812187e-05,5.57053290751e-06
Incidence,New York,Female,10 to 24,Ischemic heart disease,Percent,2017,4.83495066315e-06,8.78896287649e-06,1.90703835121e-06
Incidence,New York,Both,10 to 24,Ischemic heart disease,Percent,2017,7.28168494609e-06,1.18016052886e-05,3.95793421446e-06
Incidence,New York,Male,10 to 24,Ischemic heart disease,Rate,2017,4.63339347947,7.23667284728,2.6868564151000003
Incidence,New York,Female,10 to 24,Ischemic heart disease,Rate,2017,2.59398500739,4.7012456491600005,1.04912512516
Incidence,New York,Both,10 to 24,Ischemic heart disease,Rate,2017,3.63248694985,5.8660700738700005,1.9917618003600002
Incidence,United States,Male,5 to 9,Diabetes and kidney diseases,Number,2017,8809.56321254,10912.6472784,7039.67871133
Incidence,United States,Female,5 to 9,Diabetes and kidney diseases,Number,2017,7435.5893865,9290.88942034,5855.5704792
Incidence,United States,Both,5 to 9,Diabetes and kidney diseases,Number,2017,16245.152599,20136.8322871,12871.0946299
Incidence,United States,Male,5 to 9,Diabetes and kidney diseases,Percent,2017,0.000149725258375,0.000198522918853,0.000111269262644
Incidence,United States,Female,5 to 9,Diabetes and kidney diseases,Percent,2017,0.000132516894165,0.000177054145371,9.66582363413e-05
Incidence,United States,Both,5 to 9,Diabetes and kidney diseases,Percent,2017,0.000141320614958,0.00018824297947,0.000103453028457
Incidence,United States,Male,5 to 9,Diabetes and kidney diseases,Rate,2017,84.5644934916,104.752354627,67.57507156770001
Incidence,United States,Female,5 to 9,Diabetes and kidney diseases,Rate,2017,74.4794844228,93.06332260789999,58.6530330849
Incidence,United States,Both,5 to 9,Diabetes and kidney diseases,Rate,2017,79.6293005508,98.7052513389,63.09059003630001
Incidence,United States,Male,10 to 14,Diabetes and kidney diseases,Number,2017,11071.8121395,13634.427058,8776.35836316
Incidence,United States,Female,10 to 14,Diabetes and kidney diseases,Number,2017,9686.64963391,12117.5918215,7595.31174862
Incidence,United States,Both,10 to 14,Diabetes and kidney diseases,Number,2017,20758.4617734,25727.5803185,16415.573667
Incidence,United States,Male,10 to 14,Diabetes and kidney diseases,Percent,2017,0.000230652050969,0.000307642821867,0.000171114974516
Incidence,United States,Female,10 to 14,Diabetes and kidney diseases,Percent,2017,0.000191833526202,0.000259332820412,0.000141206590161
Incidence,United States,Both,10 to 14,Diabetes and kidney diseases,Percent,2017,0.00021073824173,0.000281437214728,0.000156101354911
Incidence,United States,Male,10 to 14,Diabetes and kidney diseases,Rate,2017,100.67261327599999,123.973689687,79.8007517049
Incidence,United States,Female,10 to 14,Diabetes and kidney diseases,Rate,2017,91.99071765640001,115.076523882,72.130014503
Incidence,United States,Both,10 to 14,Diabetes and kidney diseases,Rate,2017,96.42599611850001,119.508255815,76.2526655382
Incidence,United States,Male,15 to 19,Diabetes and kidney diseases,Number,2017,8385.69154488,11100.5519391,6047.76036881
Incidence,United States,Female,15 to 19,Diabetes and kidney diseases,Number,2017,8150.89085155,10881.5855237,5949.8231117
Incidence,United States,Both,15 to 19,Diabetes and kidney diseases,Number,2017,16536.5823964,21969.5742029,11996.7888766
Incidence,United States,Male,15 to 19,Diabetes and kidney diseases,Percent,2017,0.00016923591686,0.00023701635792,0.000117337445412
Incidence,United States,Female,15 to 19,Diabetes and kidney diseases,Percent,2017,0.000142563265552,0.000201029259851,9.77065483884e-05
Incidence,United States,Both,15 to 19,Diabetes and kidney diseases,Percent,2017,0.00015493784964,0.000218031908165,0.000107102635697
Incidence,United States,Male,15 to 19,Diabetes and kidney diseases,Rate,2017,76.1292239134,100.775994396,54.9043928968
Incidence,United States,Female,15 to 19,Diabetes and kidney diseases,Rate,2017,77.61130422049999,103.612483575,56.65313644729999
Incidence,United States,Both,15 to 19,Diabetes and kidney diseases,Rate,2017,76.8526008247,102.102047208,55.754230506099994
Incidence,United States,Male,20 to 24,Diabetes and kidney diseases,Number,2017,9100.04477297,12282.8956322,6335.94381752
Incidence,United States,Female,20 to 24,Diabetes and kidney diseases,Number,2017,10707.7877217,14179.0525697,7541.9205649
Incidence,United States,Both,20 to 24,Diabetes and kidney diseases,Number,2017,19807.8324946,26314.796088,13905.6294358
Incidence,United States,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.00016795375307,0.000236807557501,0.000111154855481
Incidence,United States,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.000175095321805,0.000245757574338,0.000119872780861
Incidence,United States,Both,20 to 24,Diabetes and kidney diseases,Percent,2017,0.000171729902005,0.000242211013947,0.000115859339232
Incidence,United States,Male,20 to 24,Diabetes and kidney diseases,Rate,2017,81.4249790581,109.90435152600001,56.6924785016
Incidence,United States,Female,20 to 24,Diabetes and kidney diseases,Rate,2017,99.87958907470001,132.258686943,70.3491651531
Incidence,United States,Both,20 to 24,Diabetes and kidney diseases,Rate,2017,90.4604239651,120.177087085,63.505642760600004
Incidence,United States,Male,25 to 29,Diabetes and kidney diseases,Number,2017,18521.4490806,24575.0451349,13119.4948674
Incidence,United States,Female,25 to 29,Diabetes and kidney diseases,Number,2017,19939.6171814,25671.918653,14678.6520846
Incidence,United States,Both,25 to 29,Diabetes and kidney diseases,Number,2017,38461.066262,50214.6446393,27975.685178
Incidence,United States,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.000332342734597,0.000457734409392,0.000225814877509
Incidence,United States,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.000318799179076,0.000431042240779,0.000221570744378
Incidence,United States,Both,25 to 29,Diabetes and kidney diseases,Percent,2017,0.000325163194502,0.000444255893644,0.000226522126937
Incidence,United States,Male,25 to 29,Diabetes and kidney diseases,Rate,2017,160.745289136,213.28367551300002,113.862419004
Incidence,United States,Female,25 to 29,Diabetes and kidney diseases,Rate,2017,176.913643374,227.773312796,130.235891516
Incidence,United States,Both,25 to 29,Diabetes and kidney diseases,Rate,2017,168.740295051,220.306787508,122.737766525
Incidence,United States,Male,30 to 34,Diabetes and kidney diseases,Number,2017,36829.9375745,43989.0119986,29624.8609339
Incidence,United States,Female,30 to 34,Diabetes and kidney diseases,Number,2017,32183.888836,39344.112578,25698.4514975
Incidence,United States,Both,30 to 34,Diabetes and kidney diseases,Number,2017,69013.8264105,82859.9960004,55590.6361783
Incidence,United States,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.000729318528511,0.000942460050157,0.000540050362964
Incidence,United States,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.000536631284416,0.000699804247022,0.00039324693926
Incidence,United States,Both,30 to 34,Diabetes and kidney diseases,Percent,2017,0.000624682673044,0.000810056908066,0.000463380523436
Incidence,United States,Male,30 to 34,Diabetes and kidney diseases,Rate,2017,337.999895283,403.700967971,271.876645818
Incidence,United States,Female,30 to 34,Diabetes and kidney diseases,Rate,2017,296.906670152,362.962024731,237.076436011
Incidence,United States,Both,30 to 34,Diabetes and kidney diseases,Rate,2017,317.50688168799996,381.207945062,255.751788621
Incidence,United States,Male,35 to 39,Diabetes and kidney diseases,Number,2017,59296.7390032,72210.6408214,45693.6206455
Incidence,United States,Female,35 to 39,Diabetes and kidney diseases,Number,2017,47105.4987351,58336.213215,36199.4355753
Incidence,United States,Both,35 to 39,Diabetes and kidney diseases,Number,2017,106402.237738,130639.445837,82214.6121535
Incidence,United States,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.00122492910444,0.00161147661788,0.000894237949041
Incidence,United States,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.000804696949928,0.00107389522091,0.000578396341505
Incidence,United States,Both,35 to 39,Diabetes and kidney diseases,Percent,2017,0.000994854122603,0.00130151504106,0.000724057128535
Incidence,United States,Male,35 to 39,Diabetes and kidney diseases,Rate,2017,561.57630149,683.878831828,432.74646996
Incidence,United States,Female,35 to 39,Diabetes and kidney diseases,Rate,2017,441.864396394,547.212031129,339.56209316900004
Incidence,United States,Both,35 to 39,Diabetes and kidney diseases,Rate,2017,501.433639886,615.654465836,387.44647763300003
Incidence,United States,Male,40 to 44,Diabetes and kidney diseases,Number,2017,76387.0051021,89430.260922,63475.6704212
Incidence,United States,Female,40 to 44,Diabetes and kidney diseases,Number,2017,64044.6486015,75813.0210424,51926.5670416
Incidence,United States,Both,40 to 44,Diabetes and kidney diseases,Number,2017,140431.653704,164512.834917,115491.391084
Incidence,United States,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.00176446832259,0.00224302556944,0.00133227893716
Incidence,United States,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.00124858919644,0.00161064909771,0.000945542240971
Incidence,United States,Both,40 to 44,Diabetes and kidney diseases,Percent,2017,0.00148465724525,0.00190254518168,0.00112489273834
Incidence,United States,Male,40 to 44,Diabetes and kidney diseases,Rate,2017,788.554274177,923.2017199339999,655.268669716
Incidence,United States,Female,40 to 44,Diabetes and kidney diseases,Rate,2017,650.793460003,770.378468066,527.6548621779999
Incidence,United States,Both,40 to 44,Diabetes and kidney diseases,Rate,2017,719.130522391,842.44682587,591.414985238
Incidence,United States,Male,45 to 49,Diabetes and kidney diseases,Number,2017,105702.168459,134336.019379,81622.9547993
Incidence,United States,Female,45 to 49,Diabetes and kidney diseases,Number,2017,97423.397762,122950.259727,75957.4942478
Incidence,United States,Both,45 to 49,Diabetes and kidney diseases,Number,2017,203125.566221,257223.082293,157328.633667
Incidence,United States,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.0023660161402,0.00323688540252,0.00169894510473
Incidence,United States,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.00183664318269,0.00248322107731,0.00133490549573
Incidence,United States,Both,45 to 49,Diabetes and kidney diseases,Percent,2017,0.00207857341855,0.00283562346691,0.00151000087669
Incidence,United States,Male,45 to 49,Diabetes and kidney diseases,Rate,2017,1011.5113664300001,1285.5215035200001,781.086592116
Incidence,United States,Female,45 to 49,Diabetes and kidney diseases,Rate,2017,914.081841692,1153.58940901,712.6765009979999
Incidence,United States,Both,45 to 49,Diabetes and kidney diseases,Rate,2017,962.316248684,1218.6055956999999,745.351278904
Incidence,United States,Male,50 to 54,Diabetes and kidney diseases,Number,2017,147023.661121,174531.128931,121950.748575
Incidence,United States,Female,50 to 54,Diabetes and kidney diseases,Number,2017,137748.934109,165550.91956,114012.727912
Incidence,United States,Both,50 to 54,Diabetes and kidney diseases,Number,2017,284772.59523,339754.452752,237466.91946
Incidence,United States,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.00322977417255,0.00410133337012,0.00247215293455
Incidence,United States,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.00256076337998,0.00326671356757,0.00198537943061
Incidence,United States,Both,50 to 54,Diabetes and kidney diseases,Percent,2017,0.0028673044488,0.00363829165408,0.00220688741095
Incidence,United States,Male,50 to 54,Diabetes and kidney diseases,Rate,2017,1376.63591888,1634.1983271000001,1141.8691355
Incidence,United States,Female,50 to 54,Diabetes and kidney diseases,Rate,2017,1252.4590823800002,1505.2439726100001,1036.64160819
Incidence,United States,Both,50 to 54,Diabetes and kidney diseases,Rate,2017,1313.6357023100002,1567.26309564,1095.41798876
Incidence,United States,Male,All Ages,Diabetes and kidney diseases,Number,2017,1445410.49237,1549020.60351,1346660.22648
Incidence,United States,Female,All Ages,Diabetes and kidney diseases,Number,2017,1477673.72116,1589473.93783,1376158.88481
Incidence,United States,Both,All Ages,Diabetes and kidney diseases,Number,2017,2923084.21354,3135388.19613,2724732.82528
Incidence,United States,Male,All Ages,Diabetes and kidney diseases,Percent,2017,0.00189225968263,0.00207265810885,0.00172639922331
Incidence,United States,Female,All Ages,Diabetes and kidney diseases,Percent,2017,0.00170108263422,0.00186464390514,0.00155346607387
Incidence,United States,Both,All Ages,Diabetes and kidney diseases,Percent,2017,0.00179051278998,0.00196421722684,0.00163220634178
Incidence,United States,Male,All Ages,Diabetes and kidney diseases,Rate,2017,903.8791373160001,968.6711243430001,842.1262265600001
Incidence,United States,Female,All Ages,Diabetes and kidney diseases,Rate,2017,895.955664487,963.743320166,834.404327846
Incidence,United States,Both,All Ages,Diabetes and kidney diseases,Rate,2017,899.856235748,965.212909951,838.794794971
Incidence,United States,Male,<20 years,Diabetes and kidney diseases,Number,2017,35409.2007713,40758.7172059,31012.1337898
Incidence,United States,Female,<20 years,Diabetes and kidney diseases,Number,2017,31856.0781758,36995.0902595,27658.8657177
Incidence,United States,Both,<20 years,Diabetes and kidney diseases,Number,2017,67265.2789471,77831.2326944,58819.3609674
Incidence,United States,Male,<20 years,Diabetes and kidney diseases,Percent,2017,0.000158070742339,0.000187595486171,0.000129947360055
Incidence,United States,Female,<20 years,Diabetes and kidney diseases,Percent,2017,0.000140155783642,0.000168030200953,0.000116020761184
Incidence,United States,Both,<20 years,Diabetes and kidney diseases,Percent,2017,0.000149044117396,0.000177598829725,0.000123282830792
Incidence,United States,Male,<20 years,Diabetes and kidney diseases,Rate,2017,83.5278080445,96.1469401384,73.15543705649999
Incidence,United States,Female,<20 years,Diabetes and kidney diseases,Rate,2017,78.5864060602,91.2639393125,68.2322174267
Incidence,United States,Both,<20 years,Diabetes and kidney diseases,Rate,2017,81.11239534639999,93.8534384369,70.9278149958
Incidence,United States,Male,10 to 24,Diabetes and kidney diseases,Number,2017,28557.5484573,34242.821087,23406.2453836
Incidence,United States,Female,10 to 24,Diabetes and kidney diseases,Number,2017,28545.3282071,34284.2627844,23490.6226202
Incidence,United States,Both,10 to 24,Diabetes and kidney diseases,Number,2017,57102.8766645,68584.8682602,47148.9582579
Incidence,United States,Male,10 to 24,Diabetes and kidney diseases,Percent,2017,0.000187257849183,0.000231038663579,0.000147102770187
Incidence,United States,Female,10 to 24,Diabetes and kidney diseases,Percent,2017,0.00016822074276,0.000209276025551,0.000131378984355
Incidence,United States,Both,10 to 24,Diabetes and kidney diseases,Percent,2017,0.000177224190402,0.000219638392559,0.000139573914525
Incidence,United States,Male,10 to 24,Diabetes and kidney diseases,Rate,2017,86.045476776,103.175518409,70.5243150188
Incidence,United States,Female,10 to 24,Diabetes and kidney diseases,Rate,2017,89.8982735589,107.97199500400001,73.9794057739
Incidence,United States,Both,10 to 24,Diabetes and kidney diseases,Rate,2017,87.929279051,105.609706064,72.6018398685
Incidence,United States,Male,5 to 9,Digestive diseases,Number,2017,32866.8537276,37600.9941422,28314.8801356
Incidence,United States,Female,5 to 9,Digestive diseases,Number,2017,28873.1019189,33686.2108145,24173.8572571
Incidence,United States,Both,5 to 9,Digestive diseases,Number,2017,61739.9556465,71402.312846,52524.7929096
Incidence,United States,Male,5 to 9,Digestive diseases,Percent,2017,0.00055885371978,0.000711693687989,0.000428998685171
Incidence,United States,Female,5 to 9,Digestive diseases,Percent,2017,0.000514746218108,0.000661010882239,0.000390140960647
Incidence,United States,Both,5 to 9,Digestive diseases,Percent,2017,0.000537308153818,0.00068548667435,0.000412611195327
Incidence,United States,Male,5 to 9,Digestive diseases,Rate,2017,315.494511031,360.938328916,271.799343415
Incidence,United States,Female,5 to 9,Digestive diseases,Rate,2017,289.210933099,337.422023085,242.140378043
Incidence,United States,Both,5 to 9,Digestive diseases,Rate,2017,302.632397831,349.994633475,257.462187287
Incidence,United States,Male,10 to 14,Digestive diseases,Number,2017,52326.5441116,59761.9186274,45706.1927099
Incidence,United States,Female,10 to 14,Digestive diseases,Number,2017,54835.7633324,64557.110806,46071.6644926
Incidence,United States,Both,10 to 14,Digestive diseases,Number,2017,107162.307444,124220.910378,91959.8696238
Incidence,United States,Male,10 to 14,Digestive diseases,Percent,2017,0.0010912560611,0.00142590896198,0.000836632905313
Incidence,United States,Female,10 to 14,Digestive diseases,Percent,2017,0.00108728562239,0.00146719900481,0.00080860066978
Incidence,United States,Both,10 to 14,Digestive diseases,Percent,2017,0.00108915643628,0.0014444881004,0.00082327160426
Incidence,United States,Male,10 to 14,Digestive diseases,Rate,2017,475.789317327,543.396911618,415.592479807
Incidence,United States,Female,10 to 14,Digestive diseases,Rate,2017,520.7560315310001,613.076262414,437.52645553200006
Incidence,United States,Both,10 to 14,Digestive diseases,Rate,2017,497.78410146400006,577.023729055,427.16662381800006
Incidence,United States,Male,15 to 19,Digestive diseases,Number,2017,403258.110767,538550.58134,298019.043391
Incidence,United States,Female,15 to 19,Digestive diseases,Number,2017,409975.551552,544864.541635,307645.562918
Incidence,United States,Both,15 to 19,Digestive diseases,Number,2017,813233.662319,1088387.10365,608222.712979
Incidence,United States,Male,15 to 19,Digestive diseases,Percent,2017,0.00813794238396,0.0111702614113,0.00561259319324
Incidence,United States,Female,15 to 19,Digestive diseases,Percent,2017,0.00716853332983,0.00995277372129,0.00502792948148
Incidence,United States,Both,15 to 19,Digestive diseases,Percent,2017,0.0076182698304,0.010582747437,0.00537197133581
Incidence,United States,Male,15 to 19,Digestive diseases,Rate,2017,3660.96544873,4889.21367738,2705.55604906
Incidence,United States,Female,15 to 19,Digestive diseases,Rate,2017,3903.71283753,5188.1013339500005,2929.34524711
Incidence,United States,Both,15 to 19,Digestive diseases,Rate,2017,3779.4461109999997,5058.20233072,2826.67217763
Incidence,United States,Male,20 to 24,Digestive diseases,Number,2017,658362.594866,865246.457996,493537.339931
Incidence,United States,Female,20 to 24,Digestive diseases,Number,2017,695957.041902,914837.867807,531353.549328
Incidence,United States,Both,20 to 24,Digestive diseases,Number,2017,1354319.63677,1769693.69539,1029880.81414
Incidence,United States,Male,20 to 24,Digestive diseases,Percent,2017,0.0121358736547,0.0162661137518,0.00882850456181
Incidence,United States,Female,20 to 24,Digestive diseases,Percent,2017,0.0113651768227,0.0153103492394,0.00833582387738
Incidence,United States,Both,20 to 24,Digestive diseases,Percent,2017,0.0117265357571,0.0156743532073,0.0086576123234
Incidence,United States,Male,20 to 24,Digestive diseases,Rate,2017,5890.86777451,7742.014075759999,4416.0516317
Incidence,United States,Female,20 to 24,Digestive diseases,Rate,2017,6491.7147374999995,8533.3808142,4956.33416909
Incidence,United States,Both,20 to 24,Digestive diseases,Rate,2017,6185.04465642,8082.01715239,4703.36444465
Incidence,United States,Male,25 to 29,Digestive diseases,Number,2017,789303.863567,1058763.66854,576210.510834
Incidence,United States,Female,25 to 29,Digestive diseases,Number,2017,848163.830703,1104757.92227,623868.876948
Incidence,United States,Both,25 to 29,Digestive diseases,Number,2017,1637467.69427,2167526.87226,1207689.54376
Incidence,United States,Male,25 to 29,Digestive diseases,Percent,2017,0.0141593883504,0.0197955543664,0.00978226783068
Incidence,United States,Female,25 to 29,Digestive diseases,Percent,2017,0.0135575969439,0.0189790427323,0.00956433554819
Incidence,United States,Both,25 to 29,Digestive diseases,Percent,2017,0.0138404603699,0.0193541521741,0.00969449769424
Incidence,United States,Male,25 to 29,Digestive diseases,Rate,2017,6850.2673421,9188.87454674,5000.85737158
Incidence,United States,Female,25 to 29,Digestive diseases,Rate,2017,7525.30763769,9801.93086445,5535.2575229700005
Incidence,United States,Both,25 to 29,Digestive diseases,Rate,2017,7184.064528670001,9509.59397391,5298.49818918
Incidence,United States,Male,30 to 34,Digestive diseases,Number,2017,822498.591143,1080590.53168,622018.506835
Incidence,United States,Female,30 to 34,Digestive diseases,Number,2017,867669.32576,1131708.21779,662802.585075
Incidence,United States,Both,30 to 34,Digestive diseases,Number,2017,1690167.9169,2204163.38126,1287023.93259
Incidence,United States,Male,30 to 34,Digestive diseases,Percent,2017,0.0162754977834,0.0223425629855,0.0116187647718
Incidence,United States,Female,30 to 34,Digestive diseases,Percent,2017,0.0144563361342,0.019625907776,0.0105730929154
Incidence,United States,Both,30 to 34,Digestive diseases,Percent,2017,0.0152871659695,0.0206571824771,0.0110791409723
Incidence,United States,Male,30 to 34,Digestive diseases,Rate,2017,7548.32769169,9916.91842577,5708.4590423
Incidence,United States,Female,30 to 34,Digestive diseases,Rate,2017,8004.52709793,10440.3703431,6114.56587816
Incidence,United States,Both,30 to 34,Digestive diseases,Rate,2017,7775.83236196,10140.5338367,5921.11721301
Incidence,United States,Male,35 to 39,Digestive diseases,Number,2017,868710.448195,1127451.51259,660229.142178
Incidence,United States,Female,35 to 39,Digestive diseases,Number,2017,881185.02157,1130439.36547,681775.234971
Incidence,United States,Both,35 to 39,Digestive diseases,Number,2017,1749895.46976,2246207.45574,1342044.09522
Incidence,United States,Male,35 to 39,Digestive diseases,Percent,2017,0.0179379283381,0.0244727548292,0.0126878091631
Incidence,United States,Female,35 to 39,Digestive diseases,Percent,2017,0.0150467842195,0.0201366076281,0.0107947303974
Incidence,United States,Both,35 to 39,Digestive diseases,Percent,2017,0.016354680638,0.0219840822332,0.0117810418782
Incidence,United States,Male,35 to 39,Digestive diseases,Rate,2017,8227.21803532,10677.653800099999,6252.77285114
Incidence,United States,Female,35 to 39,Digestive diseases,Rate,2017,8265.79270197,10603.876857199999,6395.26617415
Incidence,United States,Both,35 to 39,Digestive diseases,Rate,2017,8246.59775467,10585.5290679,6324.5479593
Incidence,United States,Male,40 to 44,Digestive diseases,Number,2017,893844.793027,1149515.54234,657136.33816
Incidence,United States,Female,40 to 44,Digestive diseases,Number,2017,875751.700685,1116503.37241,665317.26266
Incidence,United States,Both,40 to 44,Digestive diseases,Number,2017,1769596.49371,2265034.01881,1327508.06358
Incidence,United States,Male,40 to 44,Digestive diseases,Percent,2017,0.0206405145571,0.0277118860034,0.0143552308864
Incidence,United States,Female,40 to 44,Digestive diseases,Percent,2017,0.0170720046205,0.022872902997,0.0120592990139
Incidence,United States,Both,40 to 44,Digestive diseases,Percent,2017,0.0187049005307,0.0248794519106,0.0131780922723
Incidence,United States,Male,40 to 44,Digestive diseases,Rate,2017,9227.29109552,11866.6177962,6783.71494576
Incidence,United States,Female,40 to 44,Digestive diseases,Rate,2017,8899.002365350001,11345.414624,6760.6604583
Incidence,United States,Both,40 to 44,Digestive diseases,Rate,2017,9061.85192144,11598.9170121,6797.979957230001
Incidence,United States,Male,45 to 49,Digestive diseases,Number,2017,1054366.13223,1334920.52365,803915.433444
Incidence,United States,Female,45 to 49,Digestive diseases,Number,2017,1092694.10708,1377285.91797,829862.45292
Incidence,United States,Both,45 to 49,Digestive diseases,Number,2017,2147060.23931,2702911.53052,1639396.21634
Incidence,United States,Male,45 to 49,Digestive diseases,Percent,2017,0.0235956996763,0.0319308589471,0.0165731173258
Incidence,United States,Female,45 to 49,Digestive diseases,Percent,2017,0.0205986504247,0.0276874774423,0.014398199949
Incidence,United States,Both,45 to 49,Digestive diseases,Percent,2017,0.0219683278951,0.0293590560415,0.0155436507343
Incidence,United States,Male,45 to 49,Digestive diseases,Rate,2017,10089.701495,12774.4520537,7693.0266467599995
Incidence,United States,Female,45 to 49,Digestive diseases,Rate,2017,10252.2788648,12922.48143,7786.242491460001
Incidence,United States,Both,45 to 49,Digestive diseases,Rate,2017,10171.7917327,12805.161521299999,7766.71123367
Incidence,United States,Male,50 to 54,Digestive diseases,Number,2017,1135078.47801,1446803.84678,824046.61766
Incidence,United States,Female,50 to 54,Digestive diseases,Number,2017,1284279.79265,1576538.26731,984815.634013
Incidence,United States,Both,50 to 54,Digestive diseases,Number,2017,2419358.27066,3016757.36676,1806558.01851
